325	90872
326	84179
327	03362
328	70557
329	82727
330	50045
331	18081
332	44688
333	63177
334	50017
335	36590
336	31674
337	54162
338	76577
339	64942
340	73885
341	00553
342	44317
343	58902
344	81809
345	18550
346	41918
347	31714
348	95031
349	02253
350	06752
351	28062
352	77164
353	50704
354	85835
355	26868
356	00560
357	51177
358	50276
359	83722
360	37952
361	58976
362	84457
363	81119
364	22005
365	79429
366	19471
367	79090
368	20308
369	25181
370	97579
371	82401
372	85538
373	67558
374	26183
375	51665
376	66468
377	54115
378	86671
379	76887
380	61192
381	77893
382	87563
383	15103
384	19478
385	77512
386	40325
387	22452
388	19163
389	69913
390	67194
391	64754
392	01211
393	18475
394	97680
395	71513
396	72446
397	06757
398	11952
399	05306
400	01052
401	69822
402	66920
403	47867
404	23999
405	08437
406	39991
407	11230
408	80791
409	18085
410	95113
411	93097
412	76116
413	17328
414	89876
415	21317
416	94411
417	50444
418	44598
419	95998
420	68485
421	96919
422	26979
423	76838
424	88745
425	20685
426	38581
427	07004
428	89446
429	86524
430	43174
431	68831
432	49515
433	23208
434	15542
435	56099
436	36315
437	14787
438	14460
439	25985
440	73624
441	37294
442	47493
443	51191
444	02049
445	14305
446	13983
447	17360
448	37711
449	71289
450	74089
451	64209
452	91776
453	76226
454	19444
455	57133
456	70151
457	55420
458	79902
459	50695
460	82426
461	84064
462	58774
463	46300
464	31836
465	61935
466	66268
467	44490
468	45698
469	46495
470	43694
471	17687
472	90902
473	39246
474	58522
475	22939
476	02770
477	31157
478	67919
479	32891
480	90834
481	87008
482	62008
483	32306
484	53482
485	61875
486	00938
487	29274
488	77970
489	61589
490	64577
491	96884
492	50776
493	75278
494	70084
495	84707
496	61370
497	80411
498	57520
499	99155
500	77247
501	90242
502	19233
503	33797
504	71751
505	35189
506	88928
507	68307
508	77373
509	87857
510	94265
511	02216
512	26064
513	65599
514	21687
515	74497
516	38340
517	36757
518	62634
519	31921
520	86788
521	58235
522	59469
523	45149
524	60294
525	58306
526	08757
527	37452
528	32575
529	24766
530	53233
531	46887
532	22311
533	18380
534	33088
535	90517
536	30114
537	49490
538	37973
539	15353
540	68138
541	22506
542	61208
543	14278
544	66440
545	24716
546	36748
547	17196
548	44794
549	72105
550	12125
551	65490
552	16752
553	87809
554	03245
555	15477
556	29938
557	22780
558	56999
559	29546
560	27772
561	84186
562	81507
563	60135
564	18632
565	22377
566	40487
567	14716
568	70165
569	36558
570	23706
571	85177
572	60416
573	76497
574	96102
575	69674
576	48830
577	65013
578	03215
579	86508
580	32543
581	43333
582	72504
583	76705
584	04241
585	84006
586	75176
587	58871
588	69356
589	72582
590	09777
591	85774
592	17281
593	98726
594	11539
595	79713
596	47917
597	49104
598	28410
599	93130
600	74406
601	65256
602	45447
603	97583
604	01654
605	67262
606	11168
607	62305
608	63530
609	25543
610	51480
611	86094
612	51676
613	24937
614	72071
615	83822
616	23103
617	75047
618	73161
619	84270
620	38518
621	90976
622	63141
623	51321
624	38714
625	20519
626	62026
627	32836
628	79940
629	03605
630	16318
631	61541
632	80854
633	69475
634	43584
635	83321
636	52985
637	85228
638	62195
639	93743
640	90333
641	69908
642	65105
643	04920
644	97312
645	06497
646	06330
647	31083
648	07788
649	55840
650	18140
651	84891
652	71273
653	51435
654	91363
655	29549
656	15794
657	60258
658	38875
659	53965
660	48224
661	16794
662	97314
663	40521
664	45941
665	54180
666	12402
667	04059
668	12356
669	62187
670	27463
671	64547
672	26202
673	07672
674	45134
675	77550
676	65141
677	68999
678	51745
679	20020
680	95795
681	98655
682	65078
683	10676
684	46692
685	82040
686	57458
687	69172
688	81285
689	16084
690	82737
691	80382
692	25159
693	37639
694	63979
695	28700
696	01180
697	41769
698	44992
699	17901
700	18089
701	80011
702	43545
703	97269
704	11927
705	00772
706	84467
707	49251
708	52784
709	60113
710	30829
711	96885
712	55811
713	92239
714	83014
715	06957
716	51648
717	70381
718	97426
719	97800
720	55697
721	78738
722	24431
723	11849
724	19635
725	88435
726	50994
727	49432
728	24737
729	92105
730	54203
731	02499
732	46044
733	74104
734	81202
735	96515
736	80081
737	85494
738	16249
739	15928
740	63234
741	09583
742	52407
743	35712
744	56840
745	60591
746	12514
747	41813
748	17877
749	94709
750	52355
751	71234
752	29804
753	71077
754	02834
755	44433
756	26041
757	99292
758	37719
759	78729
760	65189
761	75216
762	10527
763	14744
764	47464
765	07521
766	79715
767	85845
768	66142
769	61835
770	23757
771	09510
772	18296
773	90448
774	23186
775	07220
776	09869
777	68567
778	59223
779	34014
780	46570
781	92979
782	67985
783	44800
784	90392
785	81815
786	39905
787	60528
788	51878
789	62241
790	72379
791	44711
792	78336
793	52298
794	38059
795	26815
796	89112
797	50323
798	52016
799	61394
800	61754
801	96440
802	16386
803	54778
804	44306
805	16110
806	76063
807	10357
808	32254
809	96959
810	86981
811	41835
812	78019
813	66242
814	42323
815	93261
816	75558
817	50023
818	50659
819	36744
820	11750
821	68639
822	08845
823	49834
824	43645
825	60751
826	57191
827	27147
828	12178
829	78470
830	04916
831	22354
832	84819
833	04355
834	68440
835	23223
836	46116
837	55828
838	72349
839	45983
840	02189
841	76048
842	71025
843	49454
844	71334
845	41075
846	61390
847	06938
848	72021
849	13738
850	28668
851	60020
852	35872
853	68324
854	05553
855	97526
856	22160
857	29116
858	58466
859	12785
860	80806
861	81550
862	82378
863	50953
864	64413
865	83156
866	24097
867	51489
868	69948
869	01689
870	28819
871	13949
872	28922
873	42715
874	96830
875	49243
876	75207
877	52988
878	46900
879	19866
880	11121
881	43145
882	10166
883	83816
884	00937
885	63335
886	71778
887	04101
888	02776
889	08170
890	12522
891	82554
892	01308
893	84719
894	01537
895	38250
896	89842
897	98066
898	23384
899	36392
900	11069
901	59686
902	38498
903	90964
904	89710
905	39666
906	48490
907	86930
908	35492
909	88468
910	11719
911	50614
912	51144
913	74338
914	44384
915	79898
916	22266
917	49824
918	52905
919	31285
920	26618
921	48681
922	89868
923	51794
924	55930
925	94622
926	05847
927	38494
928	80319
929	46427
930	80886
931	56321
932	91105
933	99311
934	99799
935	29790
936	60667
937	90880
938	75725
939	14938
940	23762
941	96732
942	87017
943	34039
944	55433
945	79269
946	14472
947	49758
948	09681
949	74460
950	26908
951	97416
952	56079
953	86525
954	75535
955	25767
956	97685
957	79149
958	41139
959	24934
960	09452
961	49141
962	90318
963	66934
964	14406
965	59891
966	80755
967	80189
968	44364
969	84453
970	92025
971	09104
972	24734
973	63865
974	18745
975	12326
976	58824
977	50240
978	91196
979	84183
980	38483
981	06880
982	30533
983	39105
984	21157
985	79177
986	24854
987	38202
988	50592
989	50800
990	02822
991	17752
992	30985
993	98932
994	45823
995	82316
996	13229
997	84489
998	76865
999	46368
